CondFileP,InstructionsP,LettersDisplayedP,CorrectnessP,CondFile,Instructions,LettersDisplayed,Correctness,practicetrials.thisRepN,practicetrials.thisTrialN,practicetrials.thisN,practicetrials.thisIndex,InnerLoopPractice.thisRepN,InnerLoopPractice.thisTrialN,InnerLoopPractice.thisN,InnerLoopPractice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,InnerLoop.thisRepN,InnerLoop.thisTrialN,InnerLoop.thisN,InnerLoop.thisIndex,TaskVersionText.started,TaskVersionText.stopped,InstrKey1.keys,InstrKey1.rt,InstrKey1.started,InstrKey1.stopped,text.started,text.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,text_2.started,text_2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_3.started,text_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,PractIn1.started,PractIn1.stopped,PractIn2.started,PractIn2.stopped,PractInstructionPass.keys,PractInstructionPass.rt,PractInstructionPass.started,PractInstructionPass.stopped,PractBlock1.started,PractBlock1.stopped,ISIjitterPractice,ISI_Pract_Fixation.started,ISI_Pract_Fixation.stopped,N_backP.started,N_backP.stopped,KeyPractice.keys,KeyPractice.corr,KeyPractice.rt,KeyPractice.started,KeyPractice.stopped,text_4.started,text_4.stopped,TransitionText.started,TransitionText.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,text_5.started,text_5.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,MainInt1.started,MainInt1.stopped,MainInt2.started,MainInt2.stopped,InstructionPass.keys,InstructionPass.rt,InstructionPass.started,InstructionPass.stopped,Blocks1.started,Blocks1.stopped,ISIjitter,N_backD.started,N_backD.stopped,key_resp.keys,key_resp.corr,key_resp.started,key_resp.stopped,key_resp.rt,participant,Study Name,Task Version (required to run),PRE/POST,date,expName,psychopyVersion,frameRate
,,,,,,,,,,,,,,,,,,,,,,,,66.4287178,None,space,2.3787445,66.9218411,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P050,FENCOG,2,Pre,2022_Jun_09_1044,N-Back (New Version 2021),2021.1.4,120.0419667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.3517975,None,space,25.9823122,69.8463082,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P050,FENCOG,2,Pre,2022_Jun_09_1044,N-Back (New Version 2021),2021.1.4,120.0419667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.8634052,None,space,10.1852254,96.3555606,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P050,FENCOG,2,Pre,2022_Jun_09_1044,N-Back (New Version 2021),2021.1.4,120.0419667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.5693431,None,space,6.7918157,107.060622,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P050,FENCOG,2,Pre,2022_Jun_09_1044,N-Back (New Version 2021),2021.1.4,120.0419667
Conditions/Version_2Pr/zeroback(1)_v2.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,x,space,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.2512719,None,118.225083,None,space,3.4436819,118.225083,None,115.2512719,None,1.59,121.7023087,None,123.3037213,None,space,1,0.4448744,123.3037213,None,123.7694956,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P050,FENCOG,2,Pre,2022_Jun_09_1044,N-Back (New Version 2021),2021.1.4,120.0419667
Conditions/Version_2Pr/zeroback(1)_v2.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,R,None,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.24,125.2709044,None,126.5137808,None,None,1,,126.5137808,None,128.519782,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P050,FENCOG,2,Pre,2022_Jun_09_1044,N-Back (New Version 2021),2021.1.4,120.0419667
Conditions/Version_2Pr/zeroback(1)_v2.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,p,None,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.265,130.0197582,None,131.2903579,None,None,1,,131.2903579,None,133.2935642,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P050,FENCOG,2,Pre,2022_Jun_09_1044,N-Back (New Version 2021),2021.1.4,120.0419667
Conditions/Version_2Pr/zeroback(1)_v2.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,O,None,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.015,134.7933416,None,136.8097513,None,None,1,,136.8097513,None,138.8088541,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P050,FENCOG,2,Pre,2022_Jun_09_1044,N-Back (New Version 2021),2021.1.4,120.0419667
Conditions/Version_2Pr/zeroback(1)_v2.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,i,None,,,,,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.415,140.3082523,None,141.7250996,None,None,1,,141.7250996,None,143.7321247,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P050,FENCOG,2,Pre,2022_Jun_09_1044,N-Back (New Version 2021),2021.1.4,120.0419667
Conditions/Version_2Pr/zeroback(1)_v2.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,U,None,,,,,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.34,145.2319021,None,146.5745137,None,None,1,,146.5745137,None,148.5787432,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P050,FENCOG,2,Pre,2022_Jun_09_1044,N-Back (New Version 2021),2021.1.4,120.0419667
Conditions/Version_2Pr/zeroback(1)_v2.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,N,None,,,,,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.815,150.0812038,None,151.8981339,None,None,1,,151.8981339,None,153.9044118,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P050,FENCOG,2,Pre,2022_Jun_09_1044,N-Back (New Version 2021),2021.1.4,120.0419667
Conditions/Version_2Pr/zeroback(1)_v2.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,m,None,,,,,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.865,155.4039122,None,157.2705251,None,None,1,,157.2705251,None,159.2797068,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P050,FENCOG,2,Pre,2022_Jun_09_1044,N-Back (New Version 2021),2021.1.4,120.0419667
Conditions/Version_2Pr/zeroback(1)_v2.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,x,space,,,,,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.465,160.7773861,None,162.2441679,None,space,1,0.4484874,162.2441679,None,162.7028327,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P050,FENCOG,2,Pre,2022_Jun_09_1044,N-Back (New Version 2021),2021.1.4,120.0419667
Conditions/Version_2Pr/zeroback(1)_v2.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,X,space,,,,,0,0,0,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.89,164.2093629,None,166.1056451,None,space,1,0.4990313,166.1056451,None,166.6190141,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P050,FENCOG,2,Pre,2022_Jun_09_1044,N-Back (New Version 2021),2021.1.4,120.0419667
