CondFileP,InstructionsP,LettersDisplayedP,CorrectnessP,CondFile,Instructions,LettersDisplayed,Correctness,practicetrials.thisRepN,practicetrials.thisTrialN,practicetrials.thisN,practicetrials.thisIndex,InnerLoopPractice.thisRepN,InnerLoopPractice.thisTrialN,InnerLoopPractice.thisN,InnerLoopPractice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,InnerLoop.thisRepN,InnerLoop.thisTrialN,InnerLoop.thisN,InnerLoop.thisIndex,TaskVersionText.started,TaskVersionText.stopped,InstrKey1.keys,InstrKey1.rt,InstrKey1.started,InstrKey1.stopped,text.started,text.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,text_2.started,text_2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_3.started,text_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,PractIn1.started,PractIn1.stopped,PractIn2.started,PractIn2.stopped,PractInstructionPass.keys,PractInstructionPass.rt,PractInstructionPass.started,PractInstructionPass.stopped,PractBlock1.started,PractBlock1.stopped,ISIjitterPractice,ISI_Pract_Fixation.started,ISI_Pract_Fixation.stopped,N_backP.started,N_backP.stopped,KeyPractice.keys,KeyPractice.corr,KeyPractice.rt,KeyPractice.started,KeyPractice.stopped,text_4.started,text_4.stopped,TransitionText.started,TransitionText.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,text_5.started,text_5.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,MainInt1.started,MainInt1.stopped,MainInt2.started,MainInt2.stopped,InstructionPass.keys,InstructionPass.rt,InstructionPass.started,InstructionPass.stopped,Blocks1.started,Blocks1.stopped,ISIjitter,N_backD.started,N_backD.stopped,key_resp.keys,key_resp.corr,key_resp.started,key_resp.stopped,key_resp.rt,participant,Study Name,Task Version (required to run),PRE/POST,date,expName,psychopyVersion,frameRate
,,,,,,,,,,,,,,,,,,,,,,,,25.503793,None,space,31.3372682,25.9974041,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P001,fencog,2,Post,2021_Jun_29_1208,N-Back (New Version 2021),2021.1.4,119.6060655
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.3683551,None,space,10.2153594,57.8634426,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P001,fencog,2,Post,2021_Jun_29_1208,N-Back (New Version 2021),2021.1.4,119.6060655
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.1311588,None,space,19.44373,68.627045,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P001,fencog,2,Post,2021_Jun_29_1208,N-Back (New Version 2021),2021.1.4,119.6060655
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.0957887,None,space,12.5390031,88.5876819,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P001,fencog,2,Post,2021_Jun_29_1208,N-Back (New Version 2021),2021.1.4,119.6060655
Conditions/Version_2Pr/zeroback(1)_v2.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,x,space,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.4913108,None,105.4753313,None,space,0.5472416,105.4753313,None,102.4913108,None,1.715,106.0500416,None,107.7718583,None,space,1,0.3464889,107.7718583,None,108.1356773,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P001,fencog,2,Post,2021_Jun_29_1208,N-Back (New Version 2021),2021.1.4,119.6060655
Conditions/Version_2Pr/zeroback(1)_v2.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,R,None,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.015,109.6389277,None,111.6578051,None,None,1,,111.6578051,None,113.6628168,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P001,fencog,2,Post,2021_Jun_29_1208,N-Back (New Version 2021),2021.1.4,119.6060655
Conditions/Version_2Pr/zeroback(1)_v2.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,p,None,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.615,115.162474,None,116.7791016,None,None,1,,116.7791016,None,118.7810445,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P001,fencog,2,Post,2021_Jun_29_1208,N-Back (New Version 2021),2021.1.4,119.6060655
Conditions/Version_2Pr/zeroback(1)_v2.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,O,None,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.815,120.28593,None,122.1049432,None,None,1,,122.1049432,None,124.1096147,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P001,fencog,2,Post,2021_Jun_29_1208,N-Back (New Version 2021),2021.1.4,119.6060655
Conditions/Version_2Pr/zeroback(1)_v2.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,i,None,,,,,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.315,125.6092543,None,126.9258238,None,None,1,,126.9258238,None,128.9247895,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P001,fencog,2,Post,2021_Jun_29_1208,N-Back (New Version 2021),2021.1.4,119.6060655
Conditions/Version_2Pr/zeroback(1)_v2.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,U,None,,,,,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.44,130.4245747,None,131.8692558,None,None,1,,131.8692558,None,133.8734696,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P001,fencog,2,Post,2021_Jun_29_1208,N-Back (New Version 2021),2021.1.4,119.6060655
Conditions/Version_2Pr/zeroback(1)_v2.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,N,None,,,,,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.09,135.3729429,None,136.4676122,None,None,1,,136.4676122,None,138.472221,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P001,fencog,2,Post,2021_Jun_29_1208,N-Back (New Version 2021),2021.1.4,119.6060655
Conditions/Version_2Pr/zeroback(1)_v2.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,m,None,,,,,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.265,139.9717477,None,141.2396987,None,None,1,,141.2396987,None,143.2455314,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P001,fencog,2,Post,2021_Jun_29_1208,N-Back (New Version 2021),2021.1.4,119.6060655
Conditions/Version_2Pr/zeroback(1)_v2.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,x,space,,,,,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.565,144.74532,None,146.3130237,None,space,1,0.3256501,146.3130237,None,146.6543601,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P001,fencog,2,Post,2021_Jun_29_1208,N-Back (New Version 2021),2021.1.4,119.6060655
Conditions/Version_2Pr/zeroback(1)_v2.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,X,space,,,,,0,0,0,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.215,148.1608534,None,149.3818326,None,space,1,0.4726302,149.3818326,None,149.8700237,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P001,fencog,2,Post,2021_Jun_29_1208,N-Back (New Version 2021),2021.1.4,119.6060655
Conditions/Version_2Pr/zeroback(1)_v2.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P001,fencog,2,Post,2021_Jun_29_1208,N-Back (New Version 2021),2021.1.4,119.6060655
Conditions/Version_2Pr/oneback(1)_v2.xlsx,New rule: Press 'space' when you see 1-back (i.e. the same letter as the one that appeared 1 letter ago.),r,None,,,,,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.4060941,None,154.3863749,None,space,0.7161191,154.3863749,None,151.4060941,None,1.865,155.1251264,None,156.9948908,None,None,1,,156.9948908,None,158.9994521,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P001,fencog,2,Post,2021_Jun_29_1208,N-Back (New Version 2021),2021.1.4,119.6060655
Conditions/Version_2Pr/oneback(1)_v2.xlsx,New rule: Press 'space' when you see 1-back (i.e. the same letter as the one that appeared 1 letter ago.),t,None,,,,,0,1,1,1,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.215,160.4990563,None,161.7193157,None,None,1,,161.7193157,None,163.7230495,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P001,fencog,2,Post,2021_Jun_29_1208,N-Back (New Version 2021),2021.1.4,119.6060655
Conditions/Version_2Pr/oneback(1)_v2.xlsx,New rule: Press 'space' when you see 1-back (i.e. the same letter as the one that appeared 1 letter ago.),Y,None,,,,,0,1,1,1,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.84,165.2226264,None,167.0661464,None,None,1,,167.0661464,None,169.0715066,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P001,fencog,2,Post,2021_Jun_29_1208,N-Back (New Version 2021),2021.1.4,119.6060655
Conditions/Version_2Pr/oneback(1)_v2.xlsx,New rule: Press 'space' when you see 1-back (i.e. the same letter as the one that appeared 1 letter ago.),y,space,,,,,0,1,1,1,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.14,170.5710381,None,171.7140462,None,space,1,0.37248,171.7140462,None,172.0964293,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P001,fencog,2,Post,2021_Jun_29_1208,N-Back (New Version 2021),2021.1.4,119.6060655
Conditions/Version_2Pr/oneback(1)_v2.xlsx,New rule: Press 'space' when you see 1-back (i.e. the same letter as the one that appeared 1 letter ago.),p,None,,,,,0,1,1,1,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.24,173.6034187,None,174.8465177,None,None,1,,174.8465177,None,176.8525499,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P001,fencog,2,Post,2021_Jun_29_1208,N-Back (New Version 2021),2021.1.4,119.6060655
Conditions/Version_2Pr/oneback(1)_v2.xlsx,New rule: Press 'space' when you see 1-back (i.e. the same letter as the one that appeared 1 letter ago.),P,space,,,,,0,1,1,1,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.94,178.3519787,None,180.2974525,None,space,1,0.3488672,180.2974525,None,180.6590132,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P001,fencog,2,Post,2021_Jun_29_1208,N-Back (New Version 2021),2021.1.4,119.6060655
Conditions/Version_2Pr/oneback(1)_v2.xlsx,New rule: Press 'space' when you see 1-back (i.e. the same letter as the one that appeared 1 letter ago.),e,None,,,,,0,1,1,1,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.69,182.1592509,None,183.8534344,None,space,0,0.6491541,183.8534344,None,184.5206054,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P001,fencog,2,Post,2021_Jun_29_1208,N-Back (New Version 2021),2021.1.4,119.6060655
Conditions/Version_2Pr/oneback(1)_v2.xlsx,New rule: Press 'space' when you see 1-back (i.e. the same letter as the one that appeared 1 letter ago.),r,None,,,,,0,1,1,1,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.515,186.0246579,None,187.5411974,None,None,1,,187.5411974,None,189.5422778,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P001,fencog,2,Post,2021_Jun_29_1208,N-Back (New Version 2021),2021.1.4,119.6060655
