CondFileP,InstructionsP,LettersDisplayedP,CorrectnessP,CondFile,Instructions,LettersDisplayed,Correctness,practicetrials.thisRepN,practicetrials.thisTrialN,practicetrials.thisN,practicetrials.thisIndex,InnerLoopPractice.thisRepN,InnerLoopPractice.thisTrialN,InnerLoopPractice.thisN,InnerLoopPractice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,InnerLoop.thisRepN,InnerLoop.thisTrialN,InnerLoop.thisN,InnerLoop.thisIndex,TaskVersionText.started,TaskVersionText.stopped,InstrKey1.keys,InstrKey1.rt,InstrKey1.started,InstrKey1.stopped,text.started,text.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,text_2.started,text_2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_3.started,text_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,PractIn1.started,PractIn1.stopped,PractIn2.started,PractIn2.stopped,PractInstructionPass.keys,PractInstructionPass.rt,PractInstructionPass.started,PractInstructionPass.stopped,PractBlock1.started,PractBlock1.stopped,ISIjitterPractice,ISI_Pract_Fixation.started,ISI_Pract_Fixation.stopped,N_backP.started,N_backP.stopped,KeyPractice.keys,KeyPractice.corr,KeyPractice.rt,KeyPractice.started,KeyPractice.stopped,text_4.started,text_4.stopped,TransitionText.started,TransitionText.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,text_5.started,text_5.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,MainInt1.started,MainInt1.stopped,MainInt2.started,MainInt2.stopped,InstructionPass.keys,InstructionPass.rt,InstructionPass.started,InstructionPass.stopped,Blocks1.started,Blocks1.stopped,ISIjitter,N_backD.started,N_backD.stopped,key_resp.keys,key_resp.corr,key_resp.started,key_resp.stopped,key_resp.rt,participant,Study Name,Task Version (required to run),PRE/POST,date,expName,psychopyVersion,frameRate
,,,,,,,,,,,,,,,,,,,,,,,,19.052886,None,space,166.9625742,19.544419,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P012,fencog,2,Pre,2021_Oct_07_1125,N-Back (New Version 2021),2021.1.4,120.0225161
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.5416347,None,space,4.0353203,187.0310111,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P012,fencog,2,Pre,2021_Oct_07_1125,N-Back (New Version 2021),2021.1.4,120.0225161
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.1016682,None,space,7.7843937,191.5864659,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P012,fencog,2,Pre,2021_Oct_07_1125,N-Back (New Version 2021),2021.1.4,120.0225161
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.4224459,None,space,5.7582321,199.9172544,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P012,fencog,2,Pre,2021_Oct_07_1125,N-Back (New Version 2021),2021.1.4,120.0225161
Conditions/Version_2Pr/zeroback(1)_v2.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,x,space,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.0428327,None,210.0242959,None,space,0.6748048,210.0242959,None,207.0428327,None,1.79,210.7247337,None,212.527385,None,space,1,0.2994519,212.527385,None,212.8437865,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P012,fencog,2,Pre,2021_Oct_07_1125,N-Back (New Version 2021),2021.1.4,120.0225161
Conditions/Version_2Pr/zeroback(1)_v2.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,R,None,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.415,214.3466138,None,215.7683439,None,None,1,,215.7683439,None,217.7696161,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P012,fencog,2,Pre,2021_Oct_07_1125,N-Back (New Version 2021),2021.1.4,120.0225161
Conditions/Version_2Pr/zeroback(1)_v2.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,p,None,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.665,219.2690145,None,220.9385129,None,None,1,,220.9385129,None,222.9432091,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P012,fencog,2,Pre,2021_Oct_07_1125,N-Back (New Version 2021),2021.1.4,120.0225161
Conditions/Version_2Pr/zeroback(1)_v2.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,O,None,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.19,224.4427697,None,225.6369302,None,None,1,,225.6369302,None,227.6417728,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P012,fencog,2,Pre,2021_Oct_07_1125,N-Back (New Version 2021),2021.1.4,120.0225161
Conditions/Version_2Pr/zeroback(1)_v2.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,i,None,,,,,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.04,229.14136,None,230.1858403,None,None,1,,230.1858403,None,232.1904013,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P012,fencog,2,Pre,2021_Oct_07_1125,N-Back (New Version 2021),2021.1.4,120.0225161
Conditions/Version_2Pr/zeroback(1)_v2.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,U,None,,,,,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.315,233.6899643,None,235.0111072,None,None,1,,235.0111072,None,237.0137737,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P012,fencog,2,Pre,2021_Oct_07_1125,N-Back (New Version 2021),2021.1.4,120.0225161
Conditions/Version_2Pr/zeroback(1)_v2.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,N,None,,,,,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.89,238.5134999,None,240.4075782,None,None,1,,240.4075782,None,242.4123348,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P012,fencog,2,Pre,2021_Oct_07_1125,N-Back (New Version 2021),2021.1.4,120.0225161
Conditions/Version_2Pr/zeroback(1)_v2.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,m,None,,,,,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.915,243.9120267,None,245.8298398,None,None,1,,245.8298398,None,247.8337369,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P012,fencog,2,Pre,2021_Oct_07_1125,N-Back (New Version 2021),2021.1.4,120.0225161
Conditions/Version_2Pr/zeroback(1)_v2.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,x,space,,,,,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.565,249.3354521,None,250.9025747,None,space,1,0.3963658,250.9025747,None,251.317439,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P012,fencog,2,Pre,2021_Oct_07_1125,N-Back (New Version 2021),2021.1.4,120.0225161
Conditions/Version_2Pr/zeroback(1)_v2.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,X,space,,,,,0,0,0,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.615,252.8174709,None,254.4358428,None,space,1,0.4711926,254.4358428,None,254.918056,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P012,fencog,2,Pre,2021_Oct_07_1125,N-Back (New Version 2021),2021.1.4,120.0225161
Conditions/Version_2Pr/zeroback(1)_v2.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P012,fencog,2,Pre,2021_Oct_07_1125,N-Back (New Version 2021),2021.1.4,120.0225161
Conditions/Version_2Pr/oneback(1)_v2.xlsx,New rule: Press 'space' when you see 1-back (i.e. the same letter as the one that appeared 1 letter ago.),r,None,,,,,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.4520927,None,259.4338623,None,space,2.2569367,259.4338623,None,256.4520927,None,1.89,261.7149327,None,263.6100354,None,None,1,,263.6100354,None,265.6139776,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P012,fencog,2,Pre,2021_Oct_07_1125,N-Back (New Version 2021),2021.1.4,120.0225161
Conditions/Version_2Pr/oneback(1)_v2.xlsx,New rule: Press 'space' when you see 1-back (i.e. the same letter as the one that appeared 1 letter ago.),t,None,,,,,0,1,1,1,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.29,267.1134978,None,268.4081278,None,None,1,,268.4081278,None,270.4125952,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P012,fencog,2,Pre,2021_Oct_07_1125,N-Back (New Version 2021),2021.1.4,120.0225161
Conditions/Version_2Pr/oneback(1)_v2.xlsx,New rule: Press 'space' when you see 1-back (i.e. the same letter as the one that appeared 1 letter ago.),Y,None,,,,,0,1,1,1,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.565,271.9120836,None,273.4815005,None,None,1,,273.4815005,None,275.4860628,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P012,fencog,2,Pre,2021_Oct_07_1125,N-Back (New Version 2021),2021.1.4,120.0225161
Conditions/Version_2Pr/oneback(1)_v2.xlsx,New rule: Press 'space' when you see 1-back (i.e. the same letter as the one that appeared 1 letter ago.),y,space,,,,,0,1,1,1,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.14,276.9856028,None,278.1307815,None,space,1,0.4002653,278.1307815,None,278.544276,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P012,fencog,2,Pre,2021_Oct_07_1125,N-Back (New Version 2021),2021.1.4,120.0225161
Conditions/Version_2Pr/oneback(1)_v2.xlsx,New rule: Press 'space' when you see 1-back (i.e. the same letter as the one that appeared 1 letter ago.),p,None,,,,,0,1,1,1,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.44,280.0512517,None,281.4943846,None,None,1,,281.4943846,None,283.5003247,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P012,fencog,2,Pre,2021_Oct_07_1125,N-Back (New Version 2021),2021.1.4,120.0225161
Conditions/Version_2Pr/oneback(1)_v2.xlsx,New rule: Press 'space' when you see 1-back (i.e. the same letter as the one that appeared 1 letter ago.),P,space,,,,,0,1,1,1,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.215,284.9999096,None,286.2191934,None,space,1,0.3760131,286.2191934,None,286.6085793,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P012,fencog,2,Pre,2021_Oct_07_1125,N-Back (New Version 2021),2021.1.4,120.0225161
Conditions/Version_2Pr/oneback(1)_v2.xlsx,New rule: Press 'space' when you see 1-back (i.e. the same letter as the one that appeared 1 letter ago.),e,None,,,,,0,1,1,1,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.39,288.115477,None,289.5068089,None,None,1,,289.5068089,None,291.5074068,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P012,fencog,2,Pre,2021_Oct_07_1125,N-Back (New Version 2021),2021.1.4,120.0225161
