CondFileP,InstructionsP,LettersDisplayedP,CorrectnessP,CondFile,Instructions,LettersDisplayed,Correctness,practicetrials.thisRepN,practicetrials.thisTrialN,practicetrials.thisN,practicetrials.thisIndex,InnerLoopPractice.thisRepN,InnerLoopPractice.thisTrialN,InnerLoopPractice.thisN,InnerLoopPractice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,InnerLoop.thisRepN,InnerLoop.thisTrialN,InnerLoop.thisN,InnerLoop.thisIndex,TaskVersionText.started,TaskVersionText.stopped,InstrKey1.keys,InstrKey1.rt,InstrKey1.started,InstrKey1.stopped,text.started,text.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,text_2.started,text_2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_3.started,text_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,PractIn1.started,PractIn1.stopped,PractIn2.started,PractIn2.stopped,PractInstructionPass.keys,PractInstructionPass.rt,PractInstructionPass.started,PractInstructionPass.stopped,PractBlock1.started,PractBlock1.stopped,ISIjitterPractice,ISI_Pract_Fixation.started,ISI_Pract_Fixation.stopped,N_backP.started,N_backP.stopped,KeyPractice.keys,KeyPractice.corr,KeyPractice.rt,KeyPractice.started,KeyPractice.stopped,text_4.started,text_4.stopped,TransitionText.started,TransitionText.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,text_5.started,text_5.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,MainInt1.started,MainInt1.stopped,MainInt2.started,MainInt2.stopped,InstructionPass.keys,InstructionPass.rt,InstructionPass.started,InstructionPass.stopped,Blocks1.started,Blocks1.stopped,ISIjitter,N_backD.started,N_backD.stopped,key_resp.keys,key_resp.corr,key_resp.started,key_resp.stopped,key_resp.rt,participant,Study Name,Task Version (required to run),PRE/POST,date,expName,psychopyVersion,frameRate
,,,,,,,,,,,,,,,,,,,,,,,,40.5012449,None,space,49.2594796,40.9962788,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P004,fencog,1,Post,2021_Jul_16_1202,N-Back (New Version 2021),2021.1.4,119.9152919
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.2869214,None,space,45.3056095,90.7820107,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P004,fencog,1,Post,2021_Jul_16_1202,N-Back (New Version 2021),2021.1.4,119.9152919
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.1249623,None,space,11.4859909,136.6189088,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P004,fencog,1,Post,2021_Jul_16_1202,N-Back (New Version 2021),2021.1.4,119.9152919
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.1347278,None,space,11.9520255,148.6233385,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P004,fencog,1,Post,2021_Jul_16_1202,N-Back (New Version 2021),2021.1.4,119.9152919
Conditions/Version_1Pr/zeroback(1)_v1.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,Z,None,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.9411723,None,164.9192531,None,space,0.528408,164.9192531,None,161.9411723,None,1.865,165.4712078,None,167.3470993,None,space,0,0.2927258,167.3470993,None,167.653944,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P004,fencog,1,Post,2021_Jul_16_1202,N-Back (New Version 2021),2021.1.4,119.9152919
Conditions/Version_1Pr/zeroback(1)_v1.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,r,None,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.415,169.1579916,None,170.5760725,None,None,1,,170.5760725,None,172.5844958,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P004,fencog,1,Post,2021_Jul_16_1202,N-Back (New Version 2021),2021.1.4,119.9152919
Conditions/Version_1Pr/zeroback(1)_v1.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,X,space,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.715,174.0814469,None,175.7995246,None,space,1,0.2957616,175.7995246,None,176.1076053,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P004,fencog,1,Post,2021_Jul_16_1202,N-Back (New Version 2021),2021.1.4,119.9152919
Conditions/Version_1Pr/zeroback(1)_v1.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,p,None,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.265,177.6138075,None,178.882792,None,None,1,,178.882792,None,180.8880794,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P004,fencog,1,Post,2021_Jul_16_1202,N-Back (New Version 2021),2021.1.4,119.9152919
Conditions/Version_1Pr/zeroback(1)_v1.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,w,None,,,,,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.365,182.3874442,None,183.7566436,None,None,1,,183.7566436,None,185.7615532,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P004,fencog,1,Post,2021_Jul_16_1202,N-Back (New Version 2021),2021.1.4,119.9152919
Conditions/Version_1Pr/zeroback(1)_v1.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,e,None,,,,,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.965,187.2610935,None,189.2299854,None,None,1,,189.2299854,None,191.2349035,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P004,fencog,1,Post,2021_Jul_16_1202,N-Back (New Version 2021),2021.1.4,119.9152919
