CondFileP,InstructionsP,LettersDisplayedP,CorrectnessP,CondFile,Instructions,LettersDisplayed,Correctness,practicetrials.thisRepN,practicetrials.thisTrialN,practicetrials.thisN,practicetrials.thisIndex,InnerLoopPractice.thisRepN,InnerLoopPractice.thisTrialN,InnerLoopPractice.thisN,InnerLoopPractice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,InnerLoop.thisRepN,InnerLoop.thisTrialN,InnerLoop.thisN,InnerLoop.thisIndex,TaskVersionText.started,TaskVersionText.stopped,InstrKey1.keys,InstrKey1.rt,InstrKey1.started,InstrKey1.stopped,text.started,text.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,text_2.started,text_2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_3.started,text_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,PractIn1.started,PractIn1.stopped,PractIn2.started,PractIn2.stopped,PractInstructionPass.keys,PractInstructionPass.rt,PractInstructionPass.started,PractInstructionPass.stopped,PractBlock1.started,PractBlock1.stopped,ISIjitterPractice,ISI_Pract_Fixation.started,ISI_Pract_Fixation.stopped,N_backP.started,N_backP.stopped,KeyPractice.keys,KeyPractice.corr,KeyPractice.rt,KeyPractice.started,KeyPractice.stopped,text_4.started,text_4.stopped,TransitionText.started,TransitionText.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,text_5.started,text_5.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,MainInt1.started,MainInt1.stopped,MainInt2.started,MainInt2.stopped,InstructionPass.keys,InstructionPass.rt,InstructionPass.started,InstructionPass.stopped,Blocks1.started,Blocks1.stopped,ISIjitter,N_backD.started,N_backD.stopped,key_resp.keys,key_resp.corr,key_resp.started,key_resp.stopped,key_resp.rt,participant,Study Name,Task Version (required to run),PRE/POST,date,expName,psychopyVersion,frameRate
,,,,,,,,,,,,,,,,,,,,,,,,59.9427489,None,space,8.7561705,60.4364218,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P048,FENCOG,2,Post,2022_Jun_07_1226,N-Back (New Version 2021),2021.1.4,120.1832073
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.2199516,None,space,12.3630733,69.7094308,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P048,FENCOG,2,Post,2022_Jun_07_1226,N-Back (New Version 2021),2021.1.4,120.1832073
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.1177407,None,space,3.402279,82.6141917,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P048,FENCOG,2,Post,2022_Jun_07_1226,N-Back (New Version 2021),2021.1.4,120.1832073
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.0500473,None,space,1.7902747,86.5461913,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P048,FENCOG,2,Post,2022_Jun_07_1226,N-Back (New Version 2021),2021.1.4,120.1832073
Conditions/Version_2Pr/zeroback(1)_v2.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,x,space,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.7123938,None,92.6955312,None,space,0.4571519,92.6955312,None,89.7123938,None,1.915,93.1858369,None,95.1020566,None,space,1,0.3622969,95.1020566,None,95.4812921,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P048,FENCOG,2,Post,2022_Jun_07_1226,N-Back (New Version 2021),2021.1.4,120.1832073
Conditions/Version_2Pr/zeroback(1)_v2.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,R,None,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.34,96.9852252,None,98.3331818,None,None,1,,98.3331818,None,100.3329358,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P048,FENCOG,2,Post,2022_Jun_07_1226,N-Back (New Version 2021),2021.1.4,120.1832073
Conditions/Version_2Pr/zeroback(1)_v2.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,p,None,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.365,101.8326001,None,103.2004337,None,None,1,,103.2004337,None,105.2101712,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P048,FENCOG,2,Post,2022_Jun_07_1226,N-Back (New Version 2021),2021.1.4,120.1832073
Conditions/Version_2Pr/zeroback(1)_v2.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,O,None,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.315,106.7060791,None,108.0240192,None,None,1,,108.0240192,None,110.0301601,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P048,FENCOG,2,Post,2022_Jun_07_1226,N-Back (New Version 2021),2021.1.4,120.1832073
Conditions/Version_2Pr/zeroback(1)_v2.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,i,None,,,,,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.19,111.5297928,None,112.722709,None,None,1,,112.722709,None,114.7265103,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P048,FENCOG,2,Post,2022_Jun_07_1226,N-Back (New Version 2021),2021.1.4,120.1832073
Conditions/Version_2Pr/zeroback(1)_v2.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,U,None,,,,,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.615,116.2283301,None,117.8449653,None,None,1,,117.8449653,None,119.8519552,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P048,FENCOG,2,Post,2022_Jun_07_1226,N-Back (New Version 2021),2021.1.4,120.1832073
